trajectory_id,split,index,du,dv,k,ic_seed,nfev,max_abs_state,final_mean_u,final_mean_v,final_std_u,final_std_v
v2-training-0192,training,192,0.000825473419384425,0.0051554779807873995,0.004061772653571863,20461114,4829,1.4673056602478027,-0.00865856185555458,-0.00866501871496439,0.4947100579738617,0.22101320326328278
v2-training-0193,training,193,0.0009107379699685636,0.004698639043493064,0.00409494696515631,20461115,4421,1.8742084503173828,-0.01313500665128231,-0.01310187578201294,0.45605912804603577,0.22624452412128448
v2-training-0194,training,194,0.0008413975409860433,0.005488568011528895,0.005002078533600337,20461116,5033,1.798689842224121,-0.013074629940092564,-0.013140374794602394,0.5007450580596924,0.2275901585817337
v2-training-0195,training,195,0.0010690020593979986,0.004648275578693285,0.004098296437365835,20461117,4397,1.6571515798568726,-0.01952246204018593,-0.019550036638975143,0.417827844619751,0.22228679060935974
v2-training-0196,training,196,0.0010629196256383804,0.0059069041529532865,0.004826115745773489,20461118,5297,2.132341146469116,-0.01682695746421814,-0.01686565950512886,0.4684646427631378,0.22784623503684998
v2-training-0197,training,197,0.0009519069040420738,0.0050671656530762495,0.005100871332133144,20461119,4721,2.0454635620117188,-0.016256852075457573,-0.016268350183963776,0.4656294584274292,0.22563108801841736
v2-training-0198,training,198,0.0008541654846822052,0.004476886572107094,0.004110928427804522,20461120,4361,1.2155474424362183,-0.016039473935961723,-0.016175149008631706,0.4589211344718933,0.22174422442913055
v2-training-0199,training,199,0.001031510699210118,0.00560045775986197,0.005156870961340933,20461121,5045,1.6355273723602295,-0.017009763047099113,-0.01706240139901638,0.46600085496902466,0.22870320081710815
v2-training-0200,training,200,0.0008958381356207161,0.004425375682668272,0.005777866991503642,20461122,4313,1.4279124736785889,-0.024960562586784363,-0.024926550686359406,0.4465517997741699,0.22439566254615784
v2-training-0201,training,201,0.0008227535195353543,0.0047557496779673985,0.004224634061945271,20461123,4493,1.9881327152252197,-0.014714565128087997,-0.014790254645049572,0.4789212644100189,0.22285577654838562
v2-training-0202,training,202,0.000984560680061332,0.005262141492188685,0.005674249112602956,20461124,4841,1.3923513889312744,-0.018099108710885048,-0.01810045726597309,0.4627361297607422,0.23539993166923523
v2-training-0203,training,203,0.0010548612900069753,0.005455795235425102,0.004557511284796308,20461125,4949,1.8784904479980469,-0.016903432086110115,-0.01695626974105835,0.45563581585884094,0.23755547404289246
v2-training-0204,training,204,0.0011630784202024437,0.004389508710978447,0.0051319784476107026,20461126,4181,1.6773780584335327,-0.02262992225587368,-0.02284473553299904,0.3908678889274597,0.21735171973705292
v2-training-0205,training,205,0.0009393668155400265,0.0041315730745114165,0.004562569718104927,20461127,4229,1.673251748085022,-0.014711190015077591,-0.014606944285333157,0.4244396388530731,0.23199856281280518
v2-training-0206,training,206,0.0011105794681150717,0.004086192055759591,0.005055535194832764,20461128,3953,2.0075559616088867,-0.019743576645851135,-0.019742000848054886,0.38495245575904846,0.21710729598999023
v2-training-0207,training,207,0.0011344205656853672,0.00402514517738662,0.004338176901742603,20461129,4121,1.7059364318847656,-0.015778400003910065,-0.015918686985969543,0.3787980079650879,0.2197338193655014
v2-training-0208,training,208,0.0009447146234262494,0.004628126723125302,0.00489977296469008,20461130,4745,1.619568943977356,-0.022222351282835007,-0.022414617240428925,0.4459291398525238,0.23274165391921997
v2-training-0209,training,209,0.0010362516694772243,0.005127771554738448,0.005975718141408501,20461131,4709,1.462509274482727,-0.015548262745141983,-0.015596184879541397,0.45052412152290344,0.23050130903720856
v2-training-0210,training,210,0.0011477699512291197,0.005986524502194394,0.0057450867211246235,20461132,5177,1.5021889209747314,-0.02885080873966217,-0.028888367116451263,0.45684814453125,0.22598916292190552
v2-training-0211,training,211,0.0010083330145164422,0.004246681574403766,0.004358196323941649,20461133,4205,1.1601715087890625,-0.021511830389499664,-0.02153351716697216,0.4132010042667389,0.2225894033908844
v2-training-0212,training,212,0.0010494421874863188,0.005652162119595656,0.005178353399598086,20461134,5153,1.349058747291565,-0.01668032445013523,-0.016587037593126297,0.46292364597320557,0.22961397469043732
v2-training-0213,training,213,0.000987882010691751,0.004200747171380504,0.005508010126224503,20461135,4289,1.4246644973754883,-0.020966611802577972,-0.021006762981414795,0.418907105922699,0.22616136074066162
v2-training-0214,training,214,0.0011439502671692914,0.004309690834315807,0.005604065585203514,20461136,4121,1.8878602981567383,-0.02551974542438984,-0.02562958002090454,0.39065876603126526,0.22214658558368683
v2-training-0215,training,215,0.000966822719690209,0.004630478907910872,0.004022878427629305,20461137,4481,1.2359123229980469,-0.013649025931954384,-0.01376646663993597,0.43988484144210815,0.23144462704658508
v2-training-0216,training,216,0.0009859811616728478,0.004197555767442461,0.004551995641734407,20461138,4253,1.7293027639389038,-0.01856991834938526,-0.018624398857355118,0.4173019230365753,0.2240036427974701
v2-training-0217,training,217,0.0011512365431333028,0.004972330910903804,0.004930875675699106,20461139,4625,1.7224693298339844,-0.021296218037605286,-0.021629707887768745,0.41955098509788513,0.23040026426315308
v2-training-0218,training,218,0.001000200555722731,0.005420740679364703,0.004525253424240086,20461140,4985,1.804697036743164,-0.015935631468892097,-0.01602347195148468,0.46503639221191406,0.22152143716812134
v2-training-0219,training,219,0.000873510957540067,0.0040731691156822075,0.005638417586939944,20461141,4181,1.4264698028564453,-0.022439036518335342,-0.022514954209327698,0.4393664598464966,0.22620807588100433
v2-training-0220,training,220,0.0008978058429921331,0.005732999436073513,0.004806920029315752,20461142,5249,1.5573314428329468,-0.006793541368097067,-0.006738234311342239,0.49446216225624084,0.22613757848739624
v2-training-0221,training,221,0.0010150571343323675,0.0045896378952446065,0.005803365615984511,20461143,4313,2.1372287273406982,-0.020780203863978386,-0.02081013098359108,0.4315953850746155,0.23374950885772705
v2-training-0222,training,222,0.0010755509194022193,0.004233276062469136,0.005156221799437086,20461144,4193,1.5475311279296875,-0.023861084133386612,-0.023853875696659088,0.39993810653686523,0.21993491053581238
v2-training-0223,training,223,0.0009155607649584066,0.00509688087765754,0.005453248826267671,20461145,4805,1.7853443622589111,-0.020778067409992218,-0.02091366797685623,0.4691659212112427,0.2216695100069046
v2-training-0224,training,224,0.001040258016784205,0.00534918557834125,0.005274519091966282,20461146,4877,1.3467581272125244,-0.018017537891864777,-0.018011007457971573,0.4554075300693512,0.2263423502445221
v2-training-0225,training,225,0.0009285924497842464,0.005208691906814717,0.004360651167333459,20461147,4817,1.2392830848693848,-0.012917477637529373,-0.01293252781033516,0.47396424412727356,0.23635801672935486
v2-training-0226,training,226,0.0008106226629567707,0.0040526674251570105,0.004910732522028625,20461148,4229,1.504713773727417,-0.02466420829296112,-0.024722561240196228,0.4524526298046112,0.23031669855117798
v2-training-0227,training,227,0.0008026206652146806,0.004804938264705289,0.0056272060764918225,20461149,4529,1.7083356380462646,-0.020092111080884933,-0.020082663744688034,0.48574450612068176,0.2305368036031723
v2-training-0228,training,228,0.0009580893502841533,0.005634629942178938,0.00421440611351608,20461150,5069,2.2636759281158447,-0.01963886246085167,-0.019719118252396584,0.4802176058292389,0.22127248346805573
v2-training-0229,training,229,0.0011154898170613599,0.004966729576526498,0.0052685544229355615,20461151,4637,1.5617108345031738,-0.01990458182990551,-0.019895968958735466,0.42521485686302185,0.22243881225585938
v2-training-0230,training,230,0.000997280936035216,0.0052132782706353804,0.004148138854649358,20461152,4805,1.902645468711853,-0.00972030870616436,-0.009731389582157135,0.46242308616638184,0.2342107892036438
v2-training-0231,training,231,0.0009530342334019876,0.005659280931219058,0.0049602207793624994,20461153,5081,1.3009155988693237,-0.010386460460722446,-0.010532191023230553,0.48439154028892517,0.23640520870685577
v2-training-0232,training,232,0.000857472758407714,0.0046940274063874896,0.004942090721931042,20461154,4469,1.294040560722351,-0.02414892427623272,-0.024320323020219803,0.4633263647556305,0.23369300365447998
v2-training-0233,training,233,0.001167820077923364,0.005074699268017966,0.004654736670240804,20461155,4685,1.7695441246032715,-0.0198199599981308,-0.019862033426761627,0.42074745893478394,0.22623440623283386
v2-training-0234,training,234,0.0010890082775501186,0.005847868733861796,0.0054834517377960945,20461156,5237,1.1912214756011963,-0.016279274597764015,-0.016426172107458115,0.46642041206359863,0.22755296528339386
v2-training-0235,training,235,0.0008346895246854868,0.005084651198979806,0.00542660412183229,20461157,4721,1.4473340511322021,-0.018899450078606606,-0.018831593915820122,0.4875537157058716,0.22489668428897858
v2-training-0236,training,236,0.0010212376874987662,0.005618137993130343,0.004876693576622761,20461158,5057,1.8423364162445068,-0.011458528228104115,-0.011545803397893906,0.46904096007347107,0.22994819283485413
v2-training-0237,training,237,0.0008642039079245309,0.004977065724008466,0.0049625543133321156,20461159,4709,1.3206593990325928,-0.021309250965714455,-0.02141788974404335,0.47932931780815125,0.22663666307926178
v2-training-0238,training,238,0.0011233433507806829,0.004653620738918042,0.00589872631609487,20461160,4385,1.424497365951538,-0.028653651475906372,-0.028925957158207893,0.4092463552951813,0.22493158280849457
v2-training-0239,training,239,0.0010068218907214564,0.004815379396973554,0.00417969604449897,20461161,4505,2.423917293548584,-0.010601069778203964,-0.010579513385891914,0.4397987723350525,0.22739389538764954
v2-training-0240,training,240,0.0008153723995203286,0.0054019123855948495,0.005241690961372562,20461162,5009,1.615147352218628,-0.01946473866701126,-0.019443687051534653,0.5038964152336121,0.22320044040679932
v2-training-0241,training,241,0.0008692964764707253,0.005956964892821997,0.00417061768189346,20461163,5177,1.5238810777664185,-0.008035456761717796,-0.008160870522260666,0.5079350471496582,0.2210823893547058
v2-training-0242,training,242,0.0009184291974321794,0.004648595364516844,0.0058416321934373116,20461164,4361,1.6159154176712036,-0.02374516800045967,-0.02383122593164444,0.45377564430236816,0.23822249472141266
v2-training-0243,training,243,0.001097342335194045,0.0051814455465681464,0.004702366009876367,20461165,4685,1.5985649824142456,-0.011644705198705196,-0.011419721879065037,0.4346906840801239,0.2221241444349289
v2-training-0244,training,244,0.0009361954111916219,0.0056747391501163775,0.005949667320318425,20461166,5117,1.5717557668685913,-0.0242496095597744,-0.02434040606021881,0.4856306314468384,0.2192336618900299
v2-training-0245,training,245,0.0010934354241958016,0.005122039819772811,0.005503928160134838,20461167,4745,1.6344572305679321,-0.034857429563999176,-0.034864652901887894,0.4336486756801605,0.22067920863628387
v2-training-0246,training,246,0.000978479217765415,0.004134149252651859,0.004455741940302425,20461168,4265,1.3516649007797241,-0.019793009385466576,-0.019892698153853416,0.4185245931148529,0.22823624312877655
v2-training-0247,training,247,0.0009025839821042347,0.005546009732560842,0.005886191989351752,20461169,5033,1.8008184432983398,-0.015389733947813511,-0.015363283455371857,0.4898574948310852,0.23066449165344238
v2-training-0248,training,248,0.0009496345704915462,0.004811061763131964,0.004559919164662036,20461170,4565,1.473715901374817,-0.009664725512266159,-0.009662730619311333,0.4550449252128601,0.2291078269481659
v2-training-0249,training,249,0.0009425028742429706,0.0049559435668143645,0.004634461012213169,20461171,4613,1.4244697093963623,-0.015424185432493687,-0.015458036214113235,0.4576345384120941,0.22310546040534973
v2-training-0250,training,250,0.0011236873133316622,0.005825713170186431,0.004487805353581547,20461172,5249,1.347224235534668,-0.024876300245523453,-0.024883730337023735,0.459494948387146,0.2282363921403885
v2-training-0251,training,251,0.0008596526236561557,0.005429233330446504,0.004049606403926853,20461173,5021,1.2438347339630127,-0.015938425436615944,-0.01596517488360405,0.4971648156642914,0.23389682173728943
v2-training-0252,training,252,0.00094326272826469,0.004291221181029439,0.004812929288669761,20461174,4241,1.3798062801361084,-0.019689202308654785,-0.01972629688680172,0.4333062767982483,0.23235076665878296
v2-training-0253,training,253,0.001170377636408707,0.005583314452869476,0.005929524550897375,20461175,4997,1.6537202596664429,-0.019963199272751808,-0.019662117585539818,0.4369378685951233,0.2337139993906021
v2-training-0254,training,254,0.0009235393256026878,0.005973879917676771,0.005391727974928196,20461176,5333,1.4477719068527222,-0.01403802540153265,-0.014052033424377441,0.5010973811149597,0.2253923863172531
v2-training-0255,training,255,0.0010848066791388407,0.005021044554487016,0.004018788775941833,20461177,4649,1.2220426797866821,-0.01659531146287918,-0.016524815931916237,0.4356039762496948,0.2289026528596878
v2-training-0256,training,256,0.0011224194277599212,0.004082397227856732,0.004422444232495249,20461178,4073,1.3741710186004639,-0.02423851191997528,-0.0242976825684309,0.3835831582546234,0.22052747011184692
v2-training-0257,training,257,0.0008354922593334218,0.005235752992371349,0.00410288808042938,20461179,4925,1.4479880332946777,-0.011563939973711967,-0.011523937806487083,0.4911300241947174,0.2283775806427002
v2-training-0258,training,258,0.0008830162088628298,0.005803636951374385,0.005109234427235479,20461180,5297,1.3422753810882568,-0.01509080734103918,-0.014883273281157017,0.4987063705921173,0.2231689840555191
v2-training-0259,training,259,0.0009208942812681935,0.0048471180309269755,0.00418457905349023,20461181,4613,1.5884181261062622,-0.015839766710996628,-0.0158592090010643,0.46090683341026306,0.2257148027420044
v2-training-0260,training,260,0.001111723542844148,0.004567708030640893,0.005687020507090091,20461182,4325,1.8122693300247192,-0.027268439531326294,-0.02741430327296257,0.4039733409881592,0.22058096528053284
v2-training-0261,training,261,0.0008637986091594068,0.00559147323519937,0.004604147800499534,20461183,5117,2.25239634513855,-0.01463707908987999,-0.014651274308562279,0.4952492117881775,0.2256401628255844
v2-training-0262,training,262,0.0008621539081598528,0.004855501109261561,0.005814682977259057,20461184,4517,1.796515941619873,-0.023458054289221764,-0.023546429350972176,0.4724632799625397,0.23635061085224152
v2-training-0263,training,263,0.0011800382229984765,0.0054066899464638345,0.004763825072091521,20461185,4889,1.557953119277954,-0.016628362238407135,-0.01668812707066536,0.43070492148399353,0.224221870303154
v2-training-0264,training,264,0.0011176678265060584,0.004335065776307866,0.004647257337195619,20461186,4193,1.4668749570846558,-0.023042641580104828,-0.023034757003188133,0.39580100774765015,0.22426804900169373
v2-training-0265,training,265,0.0011389082521907974,0.005405851681716503,0.004003948024218821,20461187,4913,1.4717575311660767,-0.008456395007669926,-0.008310176432132721,0.4317510426044464,0.23368291556835175
v2-training-0266,training,266,0.0008205815128899541,0.004738064674581544,0.005073029408168015,20461188,4517,1.79289972782135,-0.01088027935475111,-0.0108436718583107,0.47758612036705017,0.22879797220230103
v2-training-0267,training,267,0.0009414677433652887,0.005276050021659364,0.004135778445157319,20461189,4793,1.41248619556427,-0.010622808709740639,-0.010601736605167389,0.47130733728408813,0.2312806397676468
v2-training-0268,training,268,0.000820293407517633,0.0050651420233793504,0.004618027282721149,20461190,4745,1.3817592859268188,-0.01883111707866192,-0.01878340356051922,0.48941221833229065,0.23574510216712952
v2-training-0269,training,269,0.0010745194593841864,0.00519728778730057,0.005372052420194216,20461191,4817,1.364959716796875,-0.016545705497264862,-0.016473837196826935,0.44194233417510986,0.2223929911851883
v2-training-0270,training,270,0.001026374364981792,0.004032398129948794,0.005811445459132458,20461192,4001,1.4792122840881348,-0.02267158031463623,-0.02271292172372341,0.39857056736946106,0.2232837975025177
v2-training-0271,training,271,0.0009567069258938857,0.00531389965663873,0.00448067787070398,20461193,4889,1.6197608709335327,-0.01775495335459709,-0.01778620481491089,0.47148746252059937,0.22485212981700897
v2-training-0272,training,272,0.0010641890575861027,0.005488208980268162,0.00577375520876958,20461194,4997,1.4277546405792236,-0.023212887346744537,-0.023342963308095932,0.454253226518631,0.23274999856948853
v2-training-0273,training,273,0.0008285216331831886,0.005451213946332201,0.00520530461599566,20461195,5009,1.4330534934997559,-0.009502745233476162,-0.00947949942201376,0.501477837562561,0.2247820794582367
v2-training-0274,training,274,0.0008299391606525618,0.005670394842310446,0.005904129171699765,20461196,5201,2.1164438724517822,-0.01743447035551071,-0.01764180138707161,0.506094217300415,0.23060958087444305
v2-training-0275,training,275,0.0008033938574076872,0.0056386933943195355,0.00561203420369492,20461197,5129,2.051074743270874,-0.0185330081731081,-0.01849883235991001,0.5128347277641296,0.22693219780921936
v2-training-0276,training,276,0.0010906684866307196,0.004740531310657426,0.005019683580384742,20461198,4433,1.547824740409851,-0.02010161429643631,-0.020052654668688774,0.4236801564693451,0.23486602306365967
v2-training-0277,training,277,0.0008239108290536437,0.004597922065587659,0.005593752531618551,20461199,4361,1.7687718868255615,-0.018157754093408585,-0.01820216327905655,0.4713961184024811,0.23533490300178528
v2-training-0278,training,278,0.0010860608042221251,0.004703744897493848,0.004406796079142629,20461200,4397,1.7140014171600342,-0.014765078201889992,-0.014715984463691711,0.41904300451278687,0.22740869224071503
v2-training-0279,training,279,0.0008804451634134589,0.004715455239985335,0.004390276866156753,20461201,4517,1.1598458290100098,-0.009579343721270561,-0.00958618801087141,0.4643375873565674,0.22510533034801483
v2-training-0280,training,280,0.000983379830811303,0.005129135910952343,0.005713108583894685,20461202,4781,1.2664597034454346,-0.01888686791062355,-0.018830247223377228,0.45846161246299744,0.2321137934923172
v2-training-0281,training,281,0.0008006369988760411,0.005172270034720259,0.005113361781414555,20461203,4817,1.5912953615188599,-0.016720108687877655,-0.01670036092400551,0.5005203485488892,0.22707496583461761
v2-training-0282,training,282,0.0011785705876198767,0.005156861978947326,0.004177049217933684,20461204,4781,1.1535650491714478,-0.02234405279159546,-0.02246815711259842,0.4223834276199341,0.21838727593421936
v2-training-0283,training,283,0.0011301263870380218,0.004935675774962544,0.004415630009946371,20461205,4613,1.7515010833740234,-0.017103904858231544,-0.017118290066719055,0.42357996106147766,0.22780054807662964
v2-training-0284,training,284,0.0010225923152115777,0.004400026412754233,0.005235277987976138,20461206,4145,1.6229007244110107,-0.024571534246206284,-0.024657079949975014,0.4211745858192444,0.23298433423042297
v2-training-0285,training,285,0.0008779192476746409,0.004096974014100907,0.00468809436198101,20461207,4145,2.117905378341675,-0.018921615555882454,-0.01893913745880127,0.4375096261501312,0.22520455718040466
v2-training-0286,training,286,0.0011729288519765865,0.004542328895581613,0.005307775602910373,20461208,4301,1.5681027173995972,-0.02207687869668007,-0.022102825343608856,0.3950105905532837,0.21814113855361938
v2-training-0287,training,287,0.0011460111809867243,0.005226799836790898,0.004598901636851976,20461209,4769,1.3067978620529175,-0.01267150416970253,-0.012765049003064632,0.42847955226898193,0.2241887003183365
v2-training-0288,training,288,0.0011996966544100829,0.004639931570370654,0.005783893137634558,20461210,4373,1.4515880346298218,-0.030373403802514076,-0.030407782644033432,0.3968667984008789,0.21867741644382477
v2-training-0289,training,289,0.0009595835481093721,0.005308402102497755,0.004236116950700092,20461211,4889,1.3222848176956177,-0.015403179451823235,-0.015428688377141953,0.4730018377304077,0.2267802655696869
v2-training-0290,training,290,0.0009916808152527854,0.004443670095142897,0.004297527077799864,20461212,4253,1.2857873439788818,-0.02283470332622528,-0.02288578264415264,0.42998820543289185,0.22760072350502014
v2-training-0291,training,291,0.0008526896156994848,0.005347043037616288,0.005282581695821371,20461213,4865,1.8071510791778564,-0.013974975794553757,-0.013883033767342567,0.4909561276435852,0.22765712440013885
v2-training-0292,training,292,0.0008391454643589981,0.005679778142989586,0.005210464490745416,20461214,5225,1.2822892665863037,-0.007385081145912409,-0.007651009131222963,0.5048850774765015,0.22637411952018738
v2-training-0293,training,293,0.0009101446949932779,0.004837697461154129,0.004784309994327204,20461215,4541,1.6614278554916382,-0.01821465604007244,-0.018208758905529976,0.46487799286842346,0.2285110503435135
