trajectory_id,split,index,du,dv,k,ic_seed,ic_regime,parameter_band,success,cached,runtime_seconds,nfev,max_abs_state,final_mean_u,final_mean_v,final_std_u,final_std_v,message
validation-0048,validation,48,0.000854392565387461,0.0057895239051244975,0.004818636456274638,21777,train,central,True,True,1.6076177080103662,5081,2.1225874423980713,-0.01824597166416453,-0.018267416018534988,0.5060764842897875,0.2232276641075725,The solver successfully reached the end of the integration interval.
validation-0049,validation,49,0.00116325259767962,0.005460380305135172,0.004236270067510271,21778,train,central,True,True,1.5282150830025785,4829,2.614384174346924,-0.024545826992260267,-0.02457521690386466,0.4318934684644332,0.22311425920815264,The solver successfully reached the end of the integration interval.
validation-0050,validation,50,0.0011248516924375622,0.004016560529821249,0.004752748428478551,21779,train,central,True,True,1.2618894999905024,3773,1.8325012922286987,-0.0207861620851304,-0.02074327839648049,0.37620576710487585,0.2223198546353231,The solver successfully reached the end of the integration interval.
validation-0051,validation,51,0.0010651257822290533,0.004865776815509962,0.004982086579827933,21780,train,central,True,True,1.3279063749941997,4361,1.8770027160644531,-0.017357817445393664,-0.01745167494862976,0.42872393235817924,0.22643046432564026,The solver successfully reached the end of the integration interval.
validation-0052,validation,52,0.0008501339857699075,0.004770620266291779,0.005678649596482214,21781,train,central,True,True,1.3072319589846302,4313,1.8287708759307861,-0.015500467562826081,-0.015454352978185426,0.4702166583786531,0.22973939614913708,The solver successfully reached the end of the integration interval.
validation-0053,validation,53,0.0009631078900065363,0.005824509532323925,0.005083768170637314,21782,train,central,True,True,1.6463502499973401,5081,1.9547418355941772,-0.017797206342000216,-0.017714853481301418,0.48260070645431635,0.23143044949728547,The solver successfully reached the end of the integration interval.
validation-0054,validation,54,0.0011936339087600981,0.005706458453464526,0.00445624951711326,21783,train,central,True,True,1.6288809580146335,4973,2.2545742988586426,-0.011407622435555709,-0.011431772870679424,0.44026223258599895,0.2227660430344937,The solver successfully reached the end of the integration interval.
validation-0055,validation,55,0.0011070068248085492,0.004618158018344315,0.005598202796565169,21784,train,central,True,True,1.4274011249945033,4157,2.1130285263061523,-0.017755049696894787,-0.017769060811924753,0.41263277485267497,0.22640887723334036,The solver successfully reached the end of the integration interval.
validation-0056,validation,56,0.0010998576828536897,0.004756432737949358,0.00550013717811736,21785,train,central,True,True,1.2996739580121357,4325,1.9556444883346558,-0.021839233314150164,-0.02158718864015441,0.41810735772432744,0.22466051003235163,The solver successfully reached the end of the integration interval.
validation-0057,validation,57,0.0009232185464192332,0.004993898619352938,0.005545842575767629,21786,train,central,True,True,1.4470448329811916,4445,2.073054313659668,-0.01425101552463559,-0.014077534104271372,0.4617324786571328,0.223299248845215,The solver successfully reached the end of the integration interval.
validation-0058,validation,58,0.0009861468614205066,0.004439795477131114,0.00478610267425154,21787,train,central,True,True,1.376269250002224,4025,2.529843807220459,-0.01692464087465595,-0.016855548137941767,0.4248144002911842,0.22767749062566556,The solver successfully reached the end of the integration interval.
validation-0059,validation,59,0.0008111166682654396,0.004426641796709111,0.004732693478526781,21788,train,central,True,True,1.3880759160092566,4097,2.1651220321655273,-0.015875053228779024,-0.016058258940521597,0.4590564771134507,0.23132039633638005,The solver successfully reached the end of the integration interval.
id-0000,id,0,0.0010877566676968993,0.0057020657474717,0.00496090832815084,31729,train,central,True,True,1.4656685840163846,4997,1.92026686668396,-0.019222456815221278,-0.019206935618651277,0.4574410009392155,0.22532518146107414,The solver successfully reached the end of the integration interval.
id-0001,id,1,0.0010950213288747437,0.004396699147397044,0.00455464107227339,31730,train,central,True,True,1.3653444160008803,4013,2.2533862590789795,-0.017554613259285645,-0.01765840948832853,0.40347486146648015,0.2253127260136076,The solver successfully reached the end of the integration interval.
id-0002,id,2,0.0008699315769310501,0.004807695866212848,0.004880638185857809,31731,train,central,True,True,1.4526884169899859,4373,3.2196359634399414,-0.014663068935127588,-0.014572331154136364,0.4689758700278442,0.22563532151035745,The solver successfully reached the end of the integration interval.
id-0003,id,3,0.001124631464328757,0.005821448997554884,0.004267501727638806,31732,train,central,True,True,1.6358216250082478,5069,1.9486044645309448,-0.018709201649006246,-0.018544423440994606,0.45375546051990645,0.22229308790223293,The solver successfully reached the end of the integration interval.
