trajectory_index,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59,time_60,time_61,time_62,time_63,time_64,time_65,time_66,time_67,time_68,time_69,time_70,time_71,time_72,time_73,time_74,time_75,time_76,time_77,time_78,time_79,time_80,time_81,time_82,time_83,time_84,time_85,time_86,time_87,time_88,time_89,time_90,time_91,time_92,time_93,time_94,time_95,time_96,time_97,time_98,time_99,time_100
54,0.0,0.021574404,0.027945466,0.032988932,0.03956323,0.047269423,0.055596627,0.06425626,0.07279901,0.08067075,0.08748887,0.0932129,0.09805359,0.10231546,0.106316745,0.11033166,0.11455949,0.119120866,0.124052525,0.12930161,0.13473623,0.1401874,0.14550969,0.15061934,0.15549177,0.16013804,0.16458301,0.16885301,0.17297035,0.17695217,0.18081126,0.18455704,0.18819632,0.19173364,0.19517215,0.19851394,0.20176092,0.20491509,0.20797887,0.2109556,0.21384965,0.21666643,0.21941215,0.22209339,0.22471663,0.227288,0.22981288,0.23229593,0.23474096,0.23715106,0.23952858,0.24187554,0.24419343,0.24648373,0.24874748,0.25098583,0.25319976,0.25539008,0.25755778,0.2597038,0.26182902,0.2639344,0.26602098,0.26808983,0.27014217,0.27217922,0.2742023,0.27621275,0.27821195,0.28020108,0.28218135,0.28415367,0.28611884,0.28807732,0.29002947,0.29197538,0.293915,0.29584822,0.2977749,0.29969507,0.30160877,0.30351633,0.30541822,0.30731493,0.30920714,0.31109536,0.31298015,0.3148619,0.316741,0.31861773,0.32049224,0.32236463,0.324235,0.32610342,0.32796994,0.3298346,0.33169767,0.33355942,0.33542022,0.33728063,0.33914134
55,0.0,0.022249114,0.027879281,0.031984456,0.036757883,0.04318856,0.050745644,0.058646087,0.066422716,0.073938586,0.08121856,0.088358946,0.09548367,0.10268565,0.11001007,0.11745265,0.124930434,0.13224667,0.13910276,0.14516562,0.15018909,0.15415804,0.15729818,0.15992329,0.16230707,0.16465111,0.16709207,0.16971333,0.17255536,0.17562637,0.1789133,0.18239082,0.18602808,0.18979403,0.19366185,0.19761212,0.2016332,0.2057185,0.20986177,0.21405156,0.21826826,0.22248426,0.2266669,0.23078285,0.23480219,0.23870182,0.24246661,0.24608958,0.24957077,0.25291565,0.25613308,0.25923386,0.2622292,0.26512975,0.26794523,0.27068418,0.27335382,0.2759604,0.27850902,0.28100428,0.28344995,0.28584942,0.28820562,0.29052112,0.29279804,0.29503846,0.29724398,0.29941627,0.30155656,0.30366606,0.30574578,0.30779666,0.3098196,0.31181538,0.31378472,0.3157284,0.31764713,0.31954163,0.3214128,0.32326138,0.3250882,0.32689422,0.3286804,0.33044773,0.33219716,0.33392978,0.33564666,0.33734894,0.33903763,0.3407139,0.34237885,0.34403357,0.34567913,0.34731656,0.3489469,0.35057122,0.35219032,0.3538052,0.35541674,0.35702577,0.35863295
56,0.0,0.022818943,0.026469242,0.029649468,0.034720838,0.040820654,0.04730638,0.053897616,0.060400385,0.0666874,0.07268808,0.07838746,0.083806105,0.088977896,0.09393635,0.09870725,0.10330677,0.107755765,0.11210083,0.11641842,0.12080284,0.12535033,0.13014683,0.1352605,0.14073563,0.1465855,0.15278238,0.15924905,0.16585787,0.17244439,0.1788341,0.18487333,0.19045232,0.19551358,0.20004681,0.20407699,0.20765091,0.2108257,0.21366017,0.21620944,0.21852204,0.22063905,0.22259486,0.2244185,0.2261348,0.22776547,0.22933011,0.2308475,0.23233621,0.23381485,0.23530138,0.23681247,0.23836233,0.23996206,0.2416191,0.24333724,0.24511737,0.2469582,0.24885724,0.2508113,0.25281668,0.25486958,0.25696647,0.25910392,0.26127902,0.26348895,0.26573148,0.26800442,0.2703058,0.272634,0.2749874,0.2773646,0.27976424,0.28218493,0.28462544,0.28708452,0.28956082,0.292053,0.2945597,0.29707932,0.29961047,0.30215144,0.3047007,0.30725646,0.30981705,0.31238082,0.31494603,0.31751102,0.32007435,0.32263452,0.32519037,0.32774088,0.33028513,0.33282268,0.33535317,0.33787656,0.34039298,0.3429027,0.34540617,0.34790406,0.35039684
57,0.0,0.025608076,0.030940728,0.03642306,0.042237952,0.04759597,0.052711707,0.05778277,0.063142546,0.069094524,0.07574144,0.083002634,0.09074449,0.098904595,0.10752548,0.11666882,0.12618852,0.13548702,0.1436432,0.15002306,0.15471561,0.15838112,0.16177346,0.1654188,0.1695543,0.1742037,0.17929108,0.18472624,0.19044603,0.19641179,0.20257,0.20879075,0.2148567,0.22056065,0.2257567,0.23036402,0.23437347,0.23784043,0.24085213,0.24349512,0.24584593,0.2479753,0.24995106,0.25183463,0.25367433,0.2555025,0.25733688,0.25918642,0.26105696,0.26295462,0.26488647,0.26686013,0.26888213,0.27095738,0.27308878,0.2752771,0.27752155,0.27982014,0.28217024,0.2845689,0.28701308,0.28949997,0.2920267,0.29459047,0.29718837,0.2998173,0.3024741,0.30515555,0.3078584,0.31057972,0.31331685,0.31606752,0.3188298,0.32160202,0.32438284,0.32717115,0.32996598,0.33276638,0.33557156,0.33838075,0.3411932,0.34400806,0.34682488,0.34964296,0.35246196,0.35528162,0.35810193,0.3609231,0.36374542,0.36656946,0.36939594,0.37222567,0.37505928,0.37789762,0.3807414,0.38359123,0.38644797,0.38931233,0.39218503,0.39506713,0.39795926
58,0.0,0.022574013,0.025851414,0.030183801,0.035854932,0.04254945,0.04958652,0.056553636,0.0634878,0.070577905,0.07791051,0.08538187,0.092746906,0.09973113,0.106130324,0.111862525,0.116975464,0.12162464,0.12603372,0.13044298,0.13505231,0.13997008,0.14518625,0.15058514,0.1559955,0.1612526,0.1662426,0.17091699,0.17528394,0.17938995,0.18330197,0.18709368,0.19083671,0.19459601,0.19842751,0.20237727,0.20648117,0.21076514,0.21524642,0.2199355,0.22483905,0.22996157,0.23530607,0.2408728,0.24665658,0.25264305,0.2588057,0.2651037,0.27148208,0.27787343,0.2842023,0.2903917,0.29637194,0.3020901,0.3075161,0.3126436,0.31748605,0.32207012,0.32642892,0.33059648,0.33460432,0.3384795,0.34224397,0.34591514,0.34950608,0.35302716,0.35648656,0.35989076,0.36324525,0.3665541,0.3698201,0.37304497,0.37622955,0.3793742,0.38247898,0.38554415,0.38857022,0.3915581,0.39450955,0.39742664,0.4003124,0.40317032,0.40600434,0.40881875,0.41161788,0.41440612,0.4171876,0.41996613,0.422745,0.42552695,0.42831412,0.43110788,0.43390915,0.4367184,0.43953574,0.44236112,0.44519445,0.44803554,0.45088425,0.4537407,0.45660487
59,0.0,0.021112764,0.028213087,0.03359102,0.038889736,0.044227943,0.04955035,0.05496335,0.060557034,0.06637604,0.072389916,0.078491844,0.08453703,0.090391986,0.095964,0.101206146,0.10611093,0.1107007,0.11501576,0.1191027,0.12300614,0.12676471,0.1304099,0.13396566,0.13744648,0.14085393,0.14417908,0.14741589,0.15057708,0.15369622,0.15681605,0.15997623,0.16320905,0.1665411,0.16999486,0.17358688,0.17732157,0.18118656,0.18514168,0.18911013,0.19303907,0.19693336,0.20081383,0.2046941,0.20857906,0.21246757,0.21635497,0.22023506,0.22410052,0.22794233,0.2317489,0.2355056,0.23919605,0.24280417,0.24631728,0.24972802,0.25303486,0.2562416,0.25935593,0.262388,0.26534885,0.26824963,0.27110082,0.2739118,0.27669087,0.27944493,0.28217953,0.28489897,0.28760612,0.29030278,0.29299012,0.2956687,0.29833934,0.30100298,0.30366087,0.3063145,0.30896544,0.31161544,0.3142661,0.31691894,0.31957546,0.32223698,0.3249049,0.3275804,0.3302649,0.3329599,0.33566704,0.33838832,0.3411256,0.3438805,0.34665343,0.3494437,0.35225046,0.35507387,0.35791603,0.36078015,0.36367026,0.36659062,0.36954528,0.37253785,0.375571
60,0.0,0.019786919,0.025278226,0.030107696,0.035846207,0.04176062,0.047704946,0.054104295,0.061180998,0.06882176,0.07674646,0.08466684,0.09236979,0.09973879,0.10674553,0.11342853,0.11986381,0.12614436,0.13236931,0.13863486,0.14502509,0.15160604,0.15842085,0.16547924,0.17274302,0.18011566,0.18744664,0.19455922,0.201298,0.20757599,0.21339345,0.21882048,0.22396226,0.22892015,0.23376633,0.2385366,0.2432344,0.24783972,0.25232008,0.25664324,0.26078996,0.26476178,0.26858035,0.2722806,0.27590388,0.27949134,0.28307816,0.2866892,0.29033604,0.2940184,0.2977264,0.30144522,0.3051585,0.30885145,0.3125121,0.3161321,0.31970656,0.3232335,0.32671314,0.33014742,0.3335391,0.33689183,0.34020936,0.3434957,0.34675485,0.34999081,0.3532076,0.35640898,0.35959885,0.36278102,0.3659592,0.36913726,0.37231883,0.37550762,0.37870675,0.38191885,0.3851454,0.3883868,0.3916421,0.3949091,0.39818528,0.40146786,0.40475467,0.40804458,0.4113364,0.41462854,0.41791928,0.42120758,0.4244946,0.42778513,0.43108913,0.43441814,0.43777868,0.44116563,0.44456255,0.4479538,0.4513292,0.4546808,0.45799997,0.46127748,0.4645042
61,0.0,0.021381734,0.028390767,0.033025946,0.037915222,0.04356386,0.05002777,0.057203826,0.06479763,0.07253735,0.080232754,0.087815836,0.09537783,0.10308767,0.11104264,0.11912538,0.126986,0.13415219,0.14021719,0.1451136,0.14915232,0.1527517,0.1562039,0.15964179,0.16310264,0.16659099,0.17011179,0.1736795,0.17731456,0.1810357,0.18485306,0.18876438,0.19275497,0.1968007,0.20087221,0.20493925,0.20897384,0.21295165,0.2168532,0.22066359,0.22437192,0.22797097,0.23145604,0.23482461,0.23807608,0.24121147,0.24423313,0.24714436,0.24994875,0.25265005,0.255252,0.2577584,0.26017332,0.26250145,0.26474816,0.2669201,0.26902518,0.27107283,0.27307403,0.27504122,0.2769878,0.2789274,0.2808732,0.2828367,0.28482676,0.2868493,0.28890705,0.29100022,0.2931272,0.29528588,0.29747415,0.299691,0.30193606,0.30421034,0.30651528,0.30885255,0.31122357,0.31362918,0.31606904,0.31854156,0.3210439,0.32357186,0.32612026,0.3286832,0.3312544,0.3338276,0.33639738,0.33895895,0.3415087,0.34404427,0.34656456,0.34906992,0.35156155,0.35404179,0.35651353,0.35898048,0.36144656,0.36391634,0.36639428,0.36888528,0.37139392
62,0.0,0.02460751,0.030901717,0.03518809,0.040105995,0.04579632,0.052365664,0.059911106,0.06830814,0.07709779,0.08568757,0.093681775,0.1010528,0.10804335,0.11482661,0.12130456,0.12725633,0.13259922,0.13746648,0.14210536,0.14676303,0.1516246,0.15679704,0.16231674,0.16816373,0.17427571,0.18055928,0.18690185,0.19318822,0.1993189,0.20522383,0.21086602,0.21623713,0.22135054,0.22623311,0.23091844,0.23544191,0.23983827,0.2441395,0.24837373,0.25256416,0.25672898,0.26088116,0.26502913,0.2691775,0.27332833,0.27748188,0.2816374,0.2857935,0.28994843,0.29409957,0.29824352,0.30237547,0.30648932,0.31057763,0.31463245,0.31864598,0.32261154,0.32652414,0.3303811,0.3341817,0.33792725,0.3416205,0.34526518,0.34886554,0.35242596,0.35595065,0.35944355,0.36290827,0.36634797,0.36976546,0.37316328,0.3765437,0.3799089,0.38326114,0.38660264,0.3899359,0.39326343,0.39658853,0.39991438,0.40324497,0.40658453,0.40993795,0.4133104,0.41670737,0.4201342,0.42359534,0.42709336,0.43062758,0.43419307,0.43777922,0.44136938,0.44494188,0.44847196,0.45193577,0.45531443,0.45859697,0.46177995,0.46486622,0.467862,0.4707754
63,0.0,0.021309024,0.027626058,0.032499675,0.03722199,0.04276706,0.049799707,0.05840403,0.06830386,0.0791518,0.090508975,0.1018434,0.11272919,0.123068534,0.13306335,0.14298177,0.15292239,0.1627255,0.1721035,0.18086177,0.18901652,0.19676189,0.20434391,0.21193598,0.21959268,0.22727737,0.23490594,0.24237585,0.24958731,0.256464,0.26296657,0.26909116,0.27485505,0.28028372,0.28540978,0.29027826,0.29494527,0.29946676,0.3038881,0.30824038,0.312541,0.31679437,0.3209913,0.32510805,0.32910722,0.3329459,0.3365868,0.34000388,0.34318385,0.34612945,0.3488603,0.35140583,0.35379788,0.35606685,0.35823983,0.36034015,0.36238724,0.36439684,0.36638123,0.36834955,0.37030813,0.37226078,0.37420905,0.37615284,0.3780906,0.3800199,0.38193795,0.38384172,0.38572812,0.3875948,0.38943982,0.39126268,0.39306414,0.39484695,0.3966158,0.39837757,0.4001408,0.40191498,0.4037099,0.405534,0.407394,0.40929404,0.41123644,0.41322166,0.41524976,0.41732094,0.4194366,0.42159948,0.42381412,0.42608574,0.42842016,0.43082237,0.43329555,0.43583992,0.4384525,0.44112673,0.44385347,0.44662118,0.44941786,0.45223123,0.45505014
64,0.0,0.023243187,0.029553642,0.03681055,0.045206852,0.053348232,0.06093707,0.068146884,0.075159125,0.08201541,0.08869385,0.09519499,0.101573,0.10791071,0.11427866,0.12071119,0.12719594,0.13367356,0.14004928,0.14621083,0.15204704,0.15746565,0.16240883,0.1668629,0.170859,0.17446297,0.17775872,0.1808306,0.18375053,0.18657207,0.18933082,0.19204827,0.19473669,0.197403,0.2000515,0.20268552,0.20530821,0.20792301,0.2105334,0.21314307,0.21575548,0.21837407,0.22100207,0.22364244,0.22629783,0.22897042,0.23166206,0.23437414,0.23710763,0.23986317,0.24264115,0.24544172,0.24826501,0.2511112,0.25398058,0.25687367,0.2597913,0.26273483,0.26570597,0.26870707,0.27174097,0.2748114,0.2779225,0.2810793,0.28428733,0.2875527,0.29088187,0.29428115,0.29775637,0.3013119,0.30495012,0.30866995,0.31246594,0.31632733,0.32023737,0.3241735,0.3281086,0.33201224,0.3358534,0.339603,0.3432364,0.3467348,0.35008666,0.35328752,0.3563394,0.3592497,0.3620299,0.36469412,0.36725762,0.36973605,0.37214422,0.37449586,0.37680304,0.3790759,0.38132307,0.38355118,0.38576546,0.38796988,0.39016718,0.3923593,0.3945475
65,0.0,0.02137667,0.025046127,0.029401667,0.0347349,0.04092995,0.04744074,0.05374598,0.059740078,0.065576345,0.07145683,0.07745535,0.08350464,0.08949819,0.09536574,0.10110348,0.10676644,0.112412564,0.11806097,0.12368909,0.12924486,0.13469914,0.1400653,0.14535841,0.1505847,0.15574223,0.16081618,0.165781,0.1706062,0.17526402,0.17973682,0.18402202,0.18813248,0.19209138,0.19592458,0.19965364,0.20329206,0.20684558,0.210315,0.2136995,0.21699898,0.22021517,0.22335172,0.2264138,0.22940734,0.2323387,0.23521402,0.23803928,0.24081974,0.24356024,0.24626493,0.24893737,0.25158063,0.25419718,0.2567891,0.25935784,0.26190475,0.2644304,0.2669356,0.2694207,0.27188644,0.27433378,0.27676448,0.2791812,0.28158772,0.2839888,0.28638995,0.2887963,0.2912116,0.29363707,0.296071,0.29850924,0.30094668,0.3033792,0.30580485,0.3082247,0.31064245,0.31306338,0.31549317,0.31793645,0.32039624,0.32287335,0.32536677,0.32787403,0.33039197,0.33291736,0.33544737,0.3379798,0.34051362,0.34304872,0.345586,0.34812707,0.35067362,0.3532273,0.3557887,0.3583577,0.36093298,0.36351264,0.36609456,0.368677,0.3712586
66,0.0,0.023369526,0.02636576,0.029846646,0.034309756,0.039637063,0.045620907,0.052052528,0.058860235,0.06605205,0.07351974,0.08105369,0.08850508,0.09587914,0.10329243,0.11083924,0.118446045,0.12587026,0.13293383,0.13964638,0.14602071,0.15194213,0.15723526,0.16179791,0.16566221,0.16896717,0.1718993,0.17463906,0.17733164,0.18008116,0.18295532,0.18599175,0.18920556,0.19259833,0.196166,0.19990438,0.20381226,0.20789193,0.21214926,0.21659222,0.22122888,0.22606508,0.23110114,0.23632926,0.24173136,0.24727814,0.2529287,0.2586308,0.26432103,0.26992744,0.2753771,0.2806078,0.28557935,0.2902794,0.29472083,0.29893467,0.3029613,0.30684316,0.3106202,0.3143277,0.3179956,0.32164896,0.32530758,0.32898566,0.33269066,0.33642206,0.3401724,0.34392893,0.3476772,0.3514042,0.3551004,0.35875937,0.36237583,0.3659432,0.36945453,0.37290332,0.37628454,0.37959445,0.3828306,0.38599098,0.3890735,0.39207503,0.39499113,0.39781678,0.40054727,0.4031799,0.4057152,0.40815744,0.41051418,0.4127951,0.41501004,0.4171679,0.4192758,0.42133898,0.4233615,0.42534617,0.42729497,0.42920908,0.43108898,0.43293515,0.43475005
67,0.0,0.02482293,0.035689287,0.04159783,0.048166487,0.05541992,0.06264994,0.069373034,0.07553995,0.08130435,0.0868166,0.092149176,0.097309105,0.102267526,0.10698565,0.111445166,0.11567528,0.11975315,0.123776235,0.12783414,0.13199748,0.13631554,0.14081316,0.1454884,0.15031616,0.15525828,0.16027568,0.16533796,0.17042743,0.17553854,0.180675,0.18584612,0.19106372,0.19633947,0.20168303,0.20710063,0.21259397,0.21815959,0.22378795,0.22946243,0.23515797,0.24084017,0.24646546,0.25198296,0.25733873,0.2624822,0.2673736,0.27198973,0.27632606,0.28039533,0.28422287,0.28784132,0.29128554,0.29458886,0.2977807,0.3008855,0.30392256,0.30690634,0.3098472,0.3127522,0.31562564,0.31847012,0.32128677,0.32407597,0.32683733,0.32956997,0.33227235,0.33494267,0.33757934,0.34018162,0.34274966,0.3452848,0.34778887,0.35026437,0.35271367,0.35513943,0.35754392,0.35992938,0.36229786,0.36465132,0.3669917,0.36932093,0.3716412,0.37395474,0.37626433,0.37857285,0.38088375,0.38320088,0.38552845,0.38787135,0.39023498,0.39262545,0.3950497,0.39751527,0.4000305,0.4026043,0.40524566,0.40796283,0.4107627,0.41364902,0.41662145
68,0.0,0.022806643,0.028088588,0.031689446,0.036626406,0.042177606,0.047304735,0.051910486,0.05638403,0.06112311,0.066311456,0.07196534,0.07803887,0.08442213,0.090895064,0.097185805,0.10304383,0.10831318,0.11312498,0.11778533,0.12257262,0.12774535,0.13350719,0.13991697,0.14686017,0.15411031,0.16142239,0.16859728,0.17549536,0.18202043,0.18810418,0.19370377,0.19880645,0.20343103,0.20762217,0.2114408,0.21495399,0.21822725,0.22131974,0.22428165,0.22715367,0.22996733,0.2327459,0.235506,0.2382586,0.2410105,0.24376532,0.24652447,0.24928781,0.25205427,0.25482205,0.2575891,0.26035345,0.2631133,0.26586765,0.26861605,0.27135873,0.27409607,0.27682844,0.27955624,0.2822799,0.28499994,0.28771707,0.2904322,0.2931461,0.29585922,0.29857132,0.3012816,0.30398867,0.30669084,0.30938652,0.3120742,0.3147526,0.31742072,0.3200778,0.3227234,0.3253573,0.32797965,0.33059087,0.33319154,0.3357823,0.33836395,0.34093717,0.3435023,0.34605944,0.34860784,0.35114622,0.35367227,0.3561831,0.35867515,0.36114457,0.3635879,0.366002,0.36838496,0.37073597,0.3730555,0.37534484,0.3776063,0.37984258,0.38205674,0.38425192
69,0.0,0.027536474,0.036948953,0.041997615,0.046115544,0.05003591,0.054088853,0.058710087,0.0638786,0.06931361,0.0747743,0.08015324,0.08545573,0.09074949,0.09612541,0.101678014,0.107497975,0.11366752,0.12025424,0.12730348,0.13483082,0.14281651,0.15120097,0.1598811,0.16870983,0.17750834,0.18610172,0.1943489,0.20213588,0.20938239,0.21606985,0.22223105,0.2279282,0.23323345,0.23821011,0.24290249,0.2473388,0.25154266,0.25553957,0.2593561,0.26301786,0.26654905,0.2699734,0.2733157,0.27660283,0.27986374,0.28312784,0.286422,0.2897674,0.29317626,0.2966508,0.30018482,0.30376682,0.30738336,0.3110203,0.31466323,0.3182973,0.3219086,0.3254858,0.32902077,0.3325081,0.33594406,0.33932602,0.34265178,0.34591934,0.3491264,0.352271,0.3553518,0.35836872,0.36132294,0.36421686,0.36705342,0.369836,0.37256792,0.37525254,0.37789297,0.3804923,0.38305333,0.38557893,0.38807172,0.3905344,0.39296955,0.39537978,0.39776763,0.40013573,0.40248644,0.4048222,0.4071451,0.40945682,0.41175866,0.41405126,0.41633493,0.41860962,0.42087522,0.42313182,0.4253794,0.42761782,0.42984676,0.43206587,0.43427467,0.43647274
70,0.0,0.022272717,0.028654091,0.03184228,0.03611504,0.040915303,0.046082027,0.051680066,0.057743467,0.06418947,0.070800334,0.07731258,0.08350223,0.08923583,0.09448715,0.0993302,0.103896976,0.10836688,0.11296398,0.11788268,0.1232017,0.12884568,0.13460621,0.14020994,0.14540963,0.15006343,0.15416181,0.1577945,0.16108516,0.16413882,0.16702871,0.16980413,0.17249773,0.17512691,0.17769575,0.18020011,0.18263319,0.1849897,0.18726757,0.18946807,0.19159529,0.19365518,0.19565514,0.19760379,0.19951098,0.20138767,0.20324554,0.20509665,0.20695293,0.20882565,0.21072505,0.21265996,0.21463795,0.21666542,0.21874808,0.22089124,0.22309944,0.22537553,0.22771993,0.23013064,0.23260434,0.23513757,0.2377274,0.24037196,0.24306992,0.24582064,0.24862377,0.2514791,0.25438637,0.2573453,0.26035544,0.26341635,0.26652753,0.26968834,0.2728975,0.27615294,0.27945083,0.28278542,0.28614825,0.28952852,0.29291317,0.29628792,0.2996385,0.30295166,0.30621654,0.3094251,0.31257218,0.3156554,0.31867447,0.32163045,0.32452527,0.32736155,0.33014226,0.3328712,0.33555236,0.3381904,0.3407899,0.3433555,0.3458917,0.3484027,0.3508923
71,0.0,0.023417344,0.029180657,0.033774678,0.03863195,0.043751232,0.049473416,0.056030005,0.063440196,0.071484335,0.079815395,0.0881668,0.09644628,0.104668096,0.11278302,0.12065219,0.12815385,0.13529965,0.14214754,0.14861056,0.15451108,0.15974943,0.16435242,0.16842802,0.17211045,0.17552482,0.17877203,0.1819258,0.18503566,0.18813193,0.19123077,0.19433866,0.19745576,0.20057838,0.20370093,0.20681798,0.20992573,0.21302238,0.21610795,0.21918373,0.22225155,0.22531353,0.22837174,0.2314281,0.23448439,0.2375425,0.24060433,0.24367197,0.24674764,0.24983366,0.25293225,0.25604543,0.2591748,0.26232135,0.26548576,0.26866826,0.27186897,0.27508792,0.2783252,0.28158072,0.28485438,0.28814572,0.29145408,0.29477835,0.2981175,0.30147037,0.30483583,0.30821273,0.31159976,0.3149954,0.31839824,0.32180688,0.3252199,0.32863653,0.33205572,0.3354768,0.33889902,0.34232143,0.3457431,0.34916282,0.35257933,0.35599127,0.35939732,0.3627964,0.36618763,0.3695704,0.37294436,0.37630904,0.37966418,0.3830092,0.3863436,0.38966653,0.39297703,0.39627394,0.399556,0.40282187,0.40607038,0.40930033,0.41251063,0.41570053,0.4188693
72,0.0,0.022377376,0.027901322,0.033072617,0.038998075,0.045098778,0.051039126,0.056608856,0.061707962,0.066344246,0.070602335,0.07460122,0.078450784,0.082226485,0.08596683,0.08968223,0.09336887,0.097024545,0.10065801,0.104288995,0.10794442,0.11165462,0.11544895,0.11935129,0.12337538,0.12752095,0.13177231,0.13610086,0.14047082,0.14484522,0.14918911,0.15347296,0.1576767,0.16179217,0.16582175,0.16977444,0.17366245,0.17749858,0.18129513,0.18506335,0.18881314,0.19255285,0.19628952,0.20002869,0.2037749,0.20753181,0.2113023,0.21508902,0.21889426,0.2227201,0.22656855,0.23044153,0.23434056,0.23826717,0.24222235,0.24620697,0.25022158,0.25426632,0.25834066,0.26244295,0.26657015,0.27071732,0.27487752,0.2790422,0.283201,0.28734294,0.2914569,0.29553273,0.29956165,0.30353698,0.30745414,0.311311,0.3151073,0.3188444,0.32252496,0.32615238,0.32973045,0.33326295,0.33675355,0.34020555,0.3436218,0.34700465,0.3503559,0.35367697,0.3569685,0.36023074,0.36346337,0.36666587,0.36983785,0.3729793,0.3760908,0.37917313,0.38222718,0.3852537,0.38825315,0.39122579,0.39417195,0.39709204,0.39998686,0.40285766,0.40570644
73,0.0,0.024650583,0.02806407,0.03234273,0.037672713,0.043418147,0.049329408,0.055479124,0.061991144,0.068898804,0.07607847,0.0833038,0.09038032,0.09722842,0.103859104,0.11029621,0.116499946,0.122340016,0.12766583,0.13242283,0.13668205,0.14056695,0.14416498,0.14749375,0.15053658,0.153301,0.15584908,0.1582847,0.16071814,0.16323598,0.16588888,0.16869497,0.17165105,0.17474346,0.17795517,0.18126853,0.1846651,0.18812463,0.19162385,0.19513606,0.19863164,0.20208058,0.2054562,0.20874064,0.2119286,0.21502738,0.21805282,0.22102386,0.22395839,0.22687091,0.22977173,0.23266728,0.23556073,0.23845279,0.24134262,0.24422862,0.24710885,0.2499815,0.25284502,0.2556985,0.25854135,0.26137328,0.26419443,0.26700482,0.26980463,0.27259412,0.27537367,0.27814367,0.28090474,0.28365755,0.28640285,0.2891414,0.291874,0.29460135,0.29732415,0.30004293,0.30275816,0.30547014,0.3081791,0.31088525,0.31358877,0.31628987,0.31898886,0.32168612,0.32438207,0.32707736,0.3297725,0.33246818,0.33516514,0.337864,0.34056547,0.3432703,0.34597915,0.34869257,0.35141125,0.3541357,0.3568664,0.35960373,0.36234814,0.36510012,0.36785984
74,0.0,0.022920469,0.028915735,0.034153678,0.040625937,0.04754781,0.054046843,0.059662122,0.06426882,0.067928985,0.0708454,0.07332943,0.07566046,0.077993445,0.08040959,0.08295919,0.08567324,0.088560894,0.09161321,0.09481426,0.098148584,0.101604074,0.1051727,0.10885007,0.11263416,0.11652395,0.12051819,0.12461443,0.12880863,0.13309479,0.13746493,0.14190918,0.14641649,0.15097484,0.15557218,0.16019663,0.16483685,0.16948223,0.17412297,0.17875007,0.18335539,0.18793148,0.19247158,0.19696954,0.2014198,0.20581743,0.21015814,0.21443811,0.21865402,0.22280298,0.22688241,0.23089021,0.23482479,0.23868515,0.24247088,0.24618217,0.24981984,0.2533852,0.25687996,0.26030633,0.26366672,0.2669638,0.2702005,0.2733797,0.2765044,0.2795777,0.2826025,0.28558177,0.28851828,0.29141474,0.2942737,0.29709762,0.29988882,0.3026496,0.30538207,0.30808842,0.31077084,0.31343165,0.3160731,0.31869766,0.32130823,0.3239077,0.32649955,0.32908762,0.33167624,0.3342705,0.33687612,0.33949953,0.34214786,0.34482875,0.34755,0.35031855,0.35313982,0.3560159,0.3589445,0.3619178,0.36492243,0.36794075,0.37095317,0.3739409,0.37688822
75,0.0,0.02139961,0.02929925,0.03383649,0.03932173,0.04588852,0.052917197,0.0600482,0.0671388,0.07411831,0.080925815,0.08755336,0.09406937,0.10058461,0.107203946,0.11399546,0.12098481,0.12818027,0.13561226,0.14332516,0.15129791,0.15937294,0.16727751,0.17473315,0.18156348,0.18772702,0.19328086,0.1983272,0.20297645,0.20732957,0.21147111,0.21546769,0.2193685,0.22320819,0.22701102,0.23079565,0.2345793,0.23838092,0.24222283,0.24613085,0.25013265,0.2542545,0.2585174,0.2629336,0.26750353,0.27221474,0.27704293,0.28195453,0.2869109,0.291873,0.29680562,0.30168012,0.30647576,0.31117982,0.3157861,0.3202935,0.32470405,0.32902125,0.33324897,0.33739096,0.34145015,0.34542918,0.3493306,0.35315695,0.35691127,0.36059704,0.3642183,0.3677793,0.3712848,0.37473947,0.37814784,0.38151443,0.38484326,0.38813832,0.3914031,0.3946408,0.3978544,0.40104637,0.40421918,0.40737498,0.41051543,0.41364235,0.41675708,0.41986075,0.42295447,0.42603916,0.42911536,0.43218377,0.43524483,0.43829897,0.44134647,0.4443877,0.4474229,0.45045218,0.45347577,0.45649385,0.45950657,0.462514,0.4655167,0.4685148,0.47150892
